;id;path;angle
956;956;.\Image_Dataset\image_956.png;-0.9375
957;957;.\Image_Dataset\image_957.png;-0.9423076923076923
958;958;.\Image_Dataset\image_958.png;-0.9423076923076923
959;959;.\Image_Dataset\image_959.png;-0.9423076923076923
960;960;.\Image_Dataset\image_960.png;-0.9519230769230769
961;961;.\Image_Dataset\image_961.png;-0.9519230769230769
962;962;.\Image_Dataset\image_962.png;-0.9519230769230769
963;963;.\Image_Dataset\image_963.png;-0.9519230769230769
964;964;.\Image_Dataset\image_964.png;-0.9471153846153846
965;965;.\Image_Dataset\image_965.png;-0.9519230769230769
966;966;.\Image_Dataset\image_966.png;-0.9519230769230769
967;967;.\Image_Dataset\image_967.png;-0.9471153846153846
968;968;.\Image_Dataset\image_968.png;-0.9471153846153846
969;969;.\Image_Dataset\image_969.png;-0.9230769230769231
970;970;.\Image_Dataset\image_970.png;-0.9278846153846154
971;971;.\Image_Dataset\image_971.png;-0.9230769230769231
972;972;.\Image_Dataset\image_972.png;-0.9230769230769231
973;973;.\Image_Dataset\image_973.png;-0.9278846153846154
974;974;.\Image_Dataset\image_974.png;-0.9278846153846154
975;975;.\Image_Dataset\image_975.png;-0.9326923076923077
976;976;.\Image_Dataset\image_976.png;-0.9375
977;977;.\Image_Dataset\image_977.png;-0.9375
978;978;.\Image_Dataset\image_978.png;-0.9375
979;979;.\Image_Dataset\image_979.png;-0.9375
980;980;.\Image_Dataset\image_980.png;-0.9375
981;981;.\Image_Dataset\image_981.png;-0.9375
982;982;.\Image_Dataset\image_982.png;-0.9375
983;983;.\Image_Dataset\image_983.png;-0.9375
984;984;.\Image_Dataset\image_984.png;-0.9375
985;985;.\Image_Dataset\image_985.png;-0.9375
986;986;.\Image_Dataset\image_986.png;-0.9423076923076923
987;987;.\Image_Dataset\image_987.png;-0.9519230769230769
988;988;.\Image_Dataset\image_988.png;-0.9423076923076923
989;989;.\Image_Dataset\image_989.png;-0.9230769230769231
990;990;.\Image_Dataset\image_990.png;-0.9230769230769231
991;991;.\Image_Dataset\image_991.png;-0.9326923076923077
992;992;.\Image_Dataset\image_992.png;-0.9230769230769231
993;993;.\Image_Dataset\image_993.png;-0.9278846153846154
994;994;.\Image_Dataset\image_994.png;-0.9230769230769231
995;995;.\Image_Dataset\image_995.png;-0.9230769230769231
996;996;.\Image_Dataset\image_996.png;-0.9230769230769231
997;997;.\Image_Dataset\image_997.png;-0.9375
998;998;.\Image_Dataset\image_998.png;-0.9326923076923077
999;999;.\Image_Dataset\image_999.png;-0.9230769230769231
1000;1000;.\Image_Dataset\image_1000.png;-0.9086538461538461
1001;1001;.\Image_Dataset\image_1001.png;-0.9038461538461539
1002;1002;.\Image_Dataset\image_1002.png;-0.9182692307692307
1003;1003;.\Image_Dataset\image_1003.png;-0.9182692307692307
1004;1004;.\Image_Dataset\image_1004.png;-0.9182692307692307
1005;1005;.\Image_Dataset\image_1005.png;-0.9182692307692307
1006;1006;.\Image_Dataset\image_1006.png;-0.9182692307692307
1007;1007;.\Image_Dataset\image_1007.png;-0.9182692307692307
1008;1008;.\Image_Dataset\image_1008.png;-0.9182692307692307
1009;1009;.\Image_Dataset\image_1009.png;-0.9182692307692307
1010;1010;.\Image_Dataset\image_1010.png;-0.9038461538461539
1011;1011;.\Image_Dataset\image_1011.png;-0.8846153846153846
1012;1012;.\Image_Dataset\image_1012.png;-0.8942307692307693
1013;1013;.\Image_Dataset\image_1013.png;-0.8990384615384616
1014;1014;.\Image_Dataset\image_1014.png;-0.9134615384615384
1015;1015;.\Image_Dataset\image_1015.png;-0.9038461538461539
1016;1016;.\Image_Dataset\image_1016.png;-0.8990384615384616
1017;1017;.\Image_Dataset\image_1017.png;-0.8894230769230769
1018;1018;.\Image_Dataset\image_1018.png;-0.8894230769230769
1019;1019;.\Image_Dataset\image_1019.png;-0.8894230769230769
1020;1020;.\Image_Dataset\image_1020.png;-0.8894230769230769
1021;1021;.\Image_Dataset\image_1021.png;-0.8942307692307693
1022;1022;.\Image_Dataset\image_1022.png;-0.9230769230769231
1023;1023;.\Image_Dataset\image_1023.png;-0.9230769230769231
1024;1024;.\Image_Dataset\image_1024.png;-0.9230769230769231
1025;1025;.\Image_Dataset\image_1025.png;-0.9230769230769231
1026;1026;.\Image_Dataset\image_1026.png;-0.9230769230769231
1027;1027;.\Image_Dataset\image_1027.png;-0.9230769230769231
1028;1028;.\Image_Dataset\image_1028.png;-0.9230769230769231
1029;1029;.\Image_Dataset\image_1029.png;-0.9230769230769231
1030;1030;.\Image_Dataset\image_1030.png;-0.9086538461538461
1031;1031;.\Image_Dataset\image_1031.png;-0.9086538461538461
1032;1032;.\Image_Dataset\image_1032.png;-0.9230769230769231
1033;1033;.\Image_Dataset\image_1033.png;-0.9230769230769231
1034;1034;.\Image_Dataset\image_1034.png;-0.8365384615384616
1035;1035;.\Image_Dataset\image_1035.png;-0.8365384615384616
1036;1036;.\Image_Dataset\image_1036.png;-0.8413461538461539
1037;1037;.\Image_Dataset\image_1037.png;-0.8413461538461539
1038;1038;.\Image_Dataset\image_1038.png;-0.8413461538461539
1039;1039;.\Image_Dataset\image_1039.png;-0.8413461538461539
1040;1040;.\Image_Dataset\image_1040.png;-0.8413461538461539
1041;1041;.\Image_Dataset\image_1041.png;-0.47115384615384615
1042;1042;.\Image_Dataset\image_1042.png;-0.47596153846153844
1043;1043;.\Image_Dataset\image_1043.png;-0.47596153846153844
1044;1044;.\Image_Dataset\image_1044.png;-0.4471153846153846
1045;1045;.\Image_Dataset\image_1045.png;-0.4423076923076923
1046;1046;.\Image_Dataset\image_1046.png;-0.7788461538461539
1047;1047;.\Image_Dataset\image_1047.png;-0.8076923076923077
1048;1048;.\Image_Dataset\image_1048.png;-0.7932692307692308
1049;1049;.\Image_Dataset\image_1049.png;-0.7932692307692308
1050;1050;.\Image_Dataset\image_1050.png;-0.7980769230769231
1051;1051;.\Image_Dataset\image_1051.png;-0.7644230769230769
1052;1052;.\Image_Dataset\image_1052.png;-0.5865384615384616
1053;1053;.\Image_Dataset\image_1053.png;-0.5576923076923077
1054;1054;.\Image_Dataset\image_1054.png;-0.5576923076923077
1055;1055;.\Image_Dataset\image_1055.png;-0.5576923076923077
1056;1056;.\Image_Dataset\image_1056.png;-0.4951923076923077
1057;1057;.\Image_Dataset\image_1057.png;-0.5480769230769231
1058;1058;.\Image_Dataset\image_1058.png;-0.6057692307692308
1059;1059;.\Image_Dataset\image_1059.png;-0.6153846153846154
1060;1060;.\Image_Dataset\image_1060.png;-0.6442307692307692
1061;1061;.\Image_Dataset\image_1061.png;-0.6442307692307692
1062;1062;.\Image_Dataset\image_1062.png;0.0
1063;1063;.\Image_Dataset\image_1063.png;0.03846153846153855
1064;1064;.\Image_Dataset\image_1064.png;0.05769230769230771
1065;1065;.\Image_Dataset\image_1065.png;0.028846153846153744
1066;1066;.\Image_Dataset\image_1066.png;0.028846153846153744
1067;1067;.\Image_Dataset\image_1067.png;0.04326923076923084
1068;1068;.\Image_Dataset\image_1068.png;0.04326923076923084
1069;1069;.\Image_Dataset\image_1069.png;0.08653846153846145
1070;1070;.\Image_Dataset\image_1070.png;0.21153846153846145
1071;1071;.\Image_Dataset\image_1071.png;0.21634615384615374
1072;1072;.\Image_Dataset\image_1072.png;0.21634615384615374
1073;1073;.\Image_Dataset\image_1073.png;0.21634615384615374
1074;1074;.\Image_Dataset\image_1074.png;0.23076923076923084
1075;1075;.\Image_Dataset\image_1075.png;0.23076923076923084
1076;1076;.\Image_Dataset\image_1076.png;0.23076923076923084
1077;1077;.\Image_Dataset\image_1077.png;0.27884615384615374
1078;1078;.\Image_Dataset\image_1078.png;0.27884615384615374
1079;1079;.\Image_Dataset\image_1079.png;0.28365384615384626
1080;1080;.\Image_Dataset\image_1080.png;0.28365384615384626
1081;1081;.\Image_Dataset\image_1081.png;0.29326923076923084
1082;1082;.\Image_Dataset\image_1082.png;0.29326923076923084
1083;1083;.\Image_Dataset\image_1083.png;0.29326923076923084
1084;1084;.\Image_Dataset\image_1084.png;0.29326923076923084
1085;1085;.\Image_Dataset\image_1085.png;0.29326923076923084
1086;1086;.\Image_Dataset\image_1086.png;0.3028846153846154
1087;1087;.\Image_Dataset\image_1087.png;0.34615384615384626
1088;1088;.\Image_Dataset\image_1088.png;0.34615384615384626
1089;1089;.\Image_Dataset\image_1089.png;0.34615384615384626
1090;1090;.\Image_Dataset\image_1090.png;0.34615384615384626
1091;1091;.\Image_Dataset\image_1091.png;0.5721153846153846
1092;1092;.\Image_Dataset\image_1092.png;0.6442307692307692
1093;1093;.\Image_Dataset\image_1093.png;0.6442307692307692
1094;1094;.\Image_Dataset\image_1094.png;0.6682692307692308
1095;1095;.\Image_Dataset\image_1095.png;0.6682692307692308
1096;1096;.\Image_Dataset\image_1096.png;0.6682692307692308
1097;1097;.\Image_Dataset\image_1097.png;0.6682692307692308
1098;1098;.\Image_Dataset\image_1098.png;0.6682692307692308
1099;1099;.\Image_Dataset\image_1099.png;0.6682692307692308
1100;1100;.\Image_Dataset\image_1100.png;0.6682692307692308
1101;1101;.\Image_Dataset\image_1101.png;0.6682692307692308
1102;1102;.\Image_Dataset\image_1102.png;0.6682692307692308
1103;1103;.\Image_Dataset\image_1103.png;0.6682692307692308
1104;1104;.\Image_Dataset\image_1104.png;0.6682692307692308
1105;1105;.\Image_Dataset\image_1105.png;0.7644230769230769
1106;1106;.\Image_Dataset\image_1106.png;0.7596153846153846
1107;1107;.\Image_Dataset\image_1107.png;0.8076923076923077
1108;1108;.\Image_Dataset\image_1108.png;0.8076923076923077
1109;1109;.\Image_Dataset\image_1109.png;0.8125
1110;1110;.\Image_Dataset\image_1110.png;0.8365384615384615
1111;1111;.\Image_Dataset\image_1111.png;0.8221153846153846
1112;1112;.\Image_Dataset\image_1112.png;0.8221153846153846
1113;1113;.\Image_Dataset\image_1113.png;0.8221153846153846
1114;1114;.\Image_Dataset\image_1114.png;0.8221153846153846
1115;1115;.\Image_Dataset\image_1115.png;0.9134615384615385
1116;1116;.\Image_Dataset\image_1116.png;0.8461538461538463
1117;1117;.\Image_Dataset\image_1117.png;0.8221153846153846
1118;1118;.\Image_Dataset\image_1118.png;0.8125
1119;1119;.\Image_Dataset\image_1119.png;0.8076923076923077
1120;1120;.\Image_Dataset\image_1120.png;0.8413461538461537
1121;1121;.\Image_Dataset\image_1121.png;0.8413461538461537
1122;1122;.\Image_Dataset\image_1122.png;0.8461538461538463
1123;1123;.\Image_Dataset\image_1123.png;0.9182692307692308
1124;1124;.\Image_Dataset\image_1124.png;0.8990384615384615
1125;1125;.\Image_Dataset\image_1125.png;0.8942307692307692
1126;1126;.\Image_Dataset\image_1126.png;0.8942307692307692
1127;1127;.\Image_Dataset\image_1127.png;0.8942307692307692
1128;1128;.\Image_Dataset\image_1128.png;0.9086538461538463
1129;1129;.\Image_Dataset\image_1129.png;0.9134615384615385
1130;1130;.\Image_Dataset\image_1130.png;0.9134615384615385
1131;1131;.\Image_Dataset\image_1131.png;0.8990384615384615
1132;1132;.\Image_Dataset\image_1132.png;0.8990384615384615
1133;1133;.\Image_Dataset\image_1133.png;0.8990384615384615
1134;1134;.\Image_Dataset\image_1134.png;0.8990384615384615
1135;1135;.\Image_Dataset\image_1135.png;0.8990384615384615
1136;1136;.\Image_Dataset\image_1136.png;0.8990384615384615
1137;1137;.\Image_Dataset\image_1137.png;0.8990384615384615
1138;1138;.\Image_Dataset\image_1138.png;0.8990384615384615
1139;1139;.\Image_Dataset\image_1139.png;0.8990384615384615
1140;1140;.\Image_Dataset\image_1140.png;0.8990384615384615
1141;1141;.\Image_Dataset\image_1141.png;0.8990384615384615
1142;1142;.\Image_Dataset\image_1142.png;0.8990384615384615
1143;1143;.\Image_Dataset\image_1143.png;0.8990384615384615
1144;1144;.\Image_Dataset\image_1144.png;0.8990384615384615
1145;1145;.\Image_Dataset\image_1145.png;0.8990384615384615
1146;1146;.\Image_Dataset\image_1146.png;0.8990384615384615
1147;1147;.\Image_Dataset\image_1147.png;0.8990384615384615
1148;1148;.\Image_Dataset\image_1148.png;0.8990384615384615
1149;1149;.\Image_Dataset\image_1149.png;0.8990384615384615
1150;1150;.\Image_Dataset\image_1150.png;0.8990384615384615
1151;1151;.\Image_Dataset\image_1151.png;0.8990384615384615
1152;1152;.\Image_Dataset\image_1152.png;0.8990384615384615
1153;1153;.\Image_Dataset\image_1153.png;0.8990384615384615
1154;1154;.\Image_Dataset\image_1154.png;0.9423076923076923
1155;1155;.\Image_Dataset\image_1155.png;0.9375
1156;1156;.\Image_Dataset\image_1156.png;0.9326923076923077
1157;1157;.\Image_Dataset\image_1157.png;0.9278846153846154
1158;1158;.\Image_Dataset\image_1158.png;0.9278846153846154
1159;1159;.\Image_Dataset\image_1159.png;0.9278846153846154
1160;1160;.\Image_Dataset\image_1160.png;0.9182692307692308
1161;1161;.\Image_Dataset\image_1161.png;0.9182692307692308
1162;1162;.\Image_Dataset\image_1162.png;0.9182692307692308
1163;1163;.\Image_Dataset\image_1163.png;0.9134615384615385
1164;1164;.\Image_Dataset\image_1164.png;0.9134615384615385
1165;1165;.\Image_Dataset\image_1165.png;0.9134615384615385
1166;1166;.\Image_Dataset\image_1166.png;0.9134615384615385
1167;1167;.\Image_Dataset\image_1167.png;0.8173076923076923
1168;1168;.\Image_Dataset\image_1168.png;0.8125
1169;1169;.\Image_Dataset\image_1169.png;0.8173076923076923
1170;1170;.\Image_Dataset\image_1170.png;0.8365384615384615
1171;1171;.\Image_Dataset\image_1171.png;0.8365384615384615
1172;1172;.\Image_Dataset\image_1172.png;0.8413461538461537
1173;1173;.\Image_Dataset\image_1173.png;0.8413461538461537
1174;1174;.\Image_Dataset\image_1174.png;0.8413461538461537
1175;1175;.\Image_Dataset\image_1175.png;0.8413461538461537
1176;1176;.\Image_Dataset\image_1176.png;0.8413461538461537
1177;1177;.\Image_Dataset\image_1177.png;0.8413461538461537
1178;1178;.\Image_Dataset\image_1178.png;0.8413461538461537
1179;1179;.\Image_Dataset\image_1179.png;0.8653846153846154
1180;1180;.\Image_Dataset\image_1180.png;0.8846153846153846
1181;1181;.\Image_Dataset\image_1181.png;0.9134615384615385
1182;1182;.\Image_Dataset\image_1182.png;0.8605769230769231
1183;1183;.\Image_Dataset\image_1183.png;0.8701923076923077
1184;1184;.\Image_Dataset\image_1184.png;0.8701923076923077
1185;1185;.\Image_Dataset\image_1185.png;0.8557692307692308
1186;1186;.\Image_Dataset\image_1186.png;0.8557692307692308
1187;1187;.\Image_Dataset\image_1187.png;0.8557692307692308
1188;1188;.\Image_Dataset\image_1188.png;0.8557692307692308
1189;1189;.\Image_Dataset\image_1189.png;0.8557692307692308
1190;1190;.\Image_Dataset\image_1190.png;0.8557692307692308
1191;1191;.\Image_Dataset\image_1191.png;0.8461538461538463
1192;1192;.\Image_Dataset\image_1192.png;0.7836538461538463
1193;1193;.\Image_Dataset\image_1193.png;0.7836538461538463
1194;1194;.\Image_Dataset\image_1194.png;0.7548076923076923
1195;1195;.\Image_Dataset\image_1195.png;0.7403846153846154
1196;1196;.\Image_Dataset\image_1196.png;0.7163461538461537
1197;1197;.\Image_Dataset\image_1197.png;0.5528846153846154
1198;1198;.\Image_Dataset\image_1198.png;0.5528846153846154
1199;1199;.\Image_Dataset\image_1199.png;0.5192307692307692
1200;1200;.\Image_Dataset\image_1200.png;0.46634615384615374
1201;1201;.\Image_Dataset\image_1201.png;0.3846153846153846
1202;1202;.\Image_Dataset\image_1202.png;0.34615384615384626
1203;1203;.\Image_Dataset\image_1203.png;0.34134615384615374
1204;1204;.\Image_Dataset\image_1204.png;0.08173076923076916
1205;1205;.\Image_Dataset\image_1205.png;-0.009615384615384581
1206;1206;.\Image_Dataset\image_1206.png;-0.009615384615384581
1207;1207;.\Image_Dataset\image_1207.png;-0.019230769230769273
1208;1208;.\Image_Dataset\image_1208.png;-0.014423076923076872
1209;1209;.\Image_Dataset\image_1209.png;-0.05288461538461542
1210;1210;.\Image_Dataset\image_1210.png;-0.0625
1211;1211;.\Image_Dataset\image_1211.png;-0.1826923076923077
1212;1212;.\Image_Dataset\image_1212.png;-0.13461538461538458
1213;1213;.\Image_Dataset\image_1213.png;-0.13461538461538458
1214;1214;.\Image_Dataset\image_1214.png;-0.20673076923076927
1215;1215;.\Image_Dataset\image_1215.png;-0.20673076923076927
1216;1216;.\Image_Dataset\image_1216.png;-0.20673076923076927
1217;1217;.\Image_Dataset\image_1217.png;-0.20673076923076927
1218;1218;.\Image_Dataset\image_1218.png;-0.20673076923076927
1219;1219;.\Image_Dataset\image_1219.png;-0.20673076923076927
1220;1220;.\Image_Dataset\image_1220.png;-0.20673076923076927
1221;1221;.\Image_Dataset\image_1221.png;-0.20673076923076927
1222;1222;.\Image_Dataset\image_1222.png;-0.20673076923076927
1223;1223;.\Image_Dataset\image_1223.png;-0.20673076923076927
1224;1224;.\Image_Dataset\image_1224.png;-0.20673076923076927
1225;1225;.\Image_Dataset\image_1225.png;-0.20673076923076927
1226;1226;.\Image_Dataset\image_1226.png;-0.20673076923076927
1227;1227;.\Image_Dataset\image_1227.png;-0.20673076923076927
1228;1228;.\Image_Dataset\image_1228.png;-0.20673076923076927
1229;1229;.\Image_Dataset\image_1229.png;-0.20673076923076927
1230;1230;.\Image_Dataset\image_1230.png;-0.17788461538461542
1231;1231;.\Image_Dataset\image_1231.png;-0.17307692307692313
1232;1232;.\Image_Dataset\image_1232.png;-0.17307692307692313
1233;1233;.\Image_Dataset\image_1233.png;-0.1875
1234;1234;.\Image_Dataset\image_1234.png;-0.15865384615384615
1235;1235;.\Image_Dataset\image_1235.png;-0.16346153846153844
1236;1236;.\Image_Dataset\image_1236.png;-0.16826923076923073
1237;1237;.\Image_Dataset\image_1237.png;-0.16826923076923073
1238;1238;.\Image_Dataset\image_1238.png;-0.16826923076923073
1239;1239;.\Image_Dataset\image_1239.png;-0.16826923076923073
1240;1240;.\Image_Dataset\image_1240.png;-0.16826923076923073
1241;1241;.\Image_Dataset\image_1241.png;-0.16826923076923073
1242;1242;.\Image_Dataset\image_1242.png;-0.16826923076923073
1243;1243;.\Image_Dataset\image_1243.png;-0.16826923076923073
1244;1244;.\Image_Dataset\image_1244.png;-0.16826923076923073
1245;1245;.\Image_Dataset\image_1245.png;-0.16826923076923073
1246;1246;.\Image_Dataset\image_1246.png;-0.16826923076923073
1247;1247;.\Image_Dataset\image_1247.png;-0.17307692307692313
1248;1248;.\Image_Dataset\image_1248.png;-0.1875
1249;1249;.\Image_Dataset\image_1249.png;-0.17307692307692313
1250;1250;.\Image_Dataset\image_1250.png;-0.22115384615384615
1251;1251;.\Image_Dataset\image_1251.png;-0.28365384615384615
1252;1252;.\Image_Dataset\image_1252.png;-0.3125
1253;1253;.\Image_Dataset\image_1253.png;-0.3221153846153846
1254;1254;.\Image_Dataset\image_1254.png;-0.33653846153846156
1255;1255;.\Image_Dataset\image_1255.png;-0.38942307692307687
1256;1256;.\Image_Dataset\image_1256.png;-0.39903846153846156
1257;1257;.\Image_Dataset\image_1257.png;-0.45192307692307687
1258;1258;.\Image_Dataset\image_1258.png;-0.6490384615384616
1259;1259;.\Image_Dataset\image_1259.png;-0.6586538461538461
1260;1260;.\Image_Dataset\image_1260.png;-0.6586538461538461
1261;1261;.\Image_Dataset\image_1261.png;-0.6586538461538461
1262;1262;.\Image_Dataset\image_1262.png;-0.6586538461538461
1263;1263;.\Image_Dataset\image_1263.png;-0.6586538461538461
1264;1264;.\Image_Dataset\image_1264.png;-0.6586538461538461
1265;1265;.\Image_Dataset\image_1265.png;-0.6586538461538461
1266;1266;.\Image_Dataset\image_1266.png;-0.6586538461538461
1267;1267;.\Image_Dataset\image_1267.png;-0.6586538461538461
1268;1268;.\Image_Dataset\image_1268.png;-0.6586538461538461
1269;1269;.\Image_Dataset\image_1269.png;-0.6586538461538461
1270;1270;.\Image_Dataset\image_1270.png;-0.6586538461538461
1271;1271;.\Image_Dataset\image_1271.png;-0.6586538461538461
1272;1272;.\Image_Dataset\image_1272.png;-0.6586538461538461
1273;1273;.\Image_Dataset\image_1273.png;-0.6586538461538461
1274;1274;.\Image_Dataset\image_1274.png;-0.6586538461538461
1275;1275;.\Image_Dataset\image_1275.png;-0.6586538461538461
1276;1276;.\Image_Dataset\image_1276.png;-0.6586538461538461
1277;1277;.\Image_Dataset\image_1277.png;-0.6586538461538461
1278;1278;.\Image_Dataset\image_1278.png;-0.6586538461538461
1279;1279;.\Image_Dataset\image_1279.png;-0.6586538461538461
1280;1280;.\Image_Dataset\image_1280.png;-0.6586538461538461
1281;1281;.\Image_Dataset\image_1281.png;-0.6586538461538461
1282;1282;.\Image_Dataset\image_1282.png;-0.6538461538461539
1283;1283;.\Image_Dataset\image_1283.png;-0.6538461538461539
1284;1284;.\Image_Dataset\image_1284.png;-0.6538461538461539
1285;1285;.\Image_Dataset\image_1285.png;-0.6538461538461539
1286;1286;.\Image_Dataset\image_1286.png;-0.6442307692307692
1287;1287;.\Image_Dataset\image_1287.png;-0.6442307692307692
1288;1288;.\Image_Dataset\image_1288.png;-0.23557692307692313
1289;1289;.\Image_Dataset\image_1289.png;-0.27403846153846156
1290;1290;.\Image_Dataset\image_1290.png;-0.32692307692307687
1291;1291;.\Image_Dataset\image_1291.png;-0.4951923076923077
1292;1292;.\Image_Dataset\image_1292.png;-0.6826923076923077
1293;1293;.\Image_Dataset\image_1293.png;-0.6923076923076923
1294;1294;.\Image_Dataset\image_1294.png;-0.6730769230769231
1295;1295;.\Image_Dataset\image_1295.png;-0.7259615384615384
1296;1296;.\Image_Dataset\image_1296.png;-0.7163461538461539
1297;1297;.\Image_Dataset\image_1297.png;-0.6394230769230769
1298;1298;.\Image_Dataset\image_1298.png;-0.6201923076923077
1299;1299;.\Image_Dataset\image_1299.png;-0.6201923076923077
1300;1300;.\Image_Dataset\image_1300.png;-0.6201923076923077
1301;1301;.\Image_Dataset\image_1301.png;-0.6201923076923077
1302;1302;.\Image_Dataset\image_1302.png;-0.6201923076923077
1303;1303;.\Image_Dataset\image_1303.png;-0.4278846153846154
1304;1304;.\Image_Dataset\image_1304.png;-0.7644230769230769
1305;1305;.\Image_Dataset\image_1305.png;-0.7836538461538461
1306;1306;.\Image_Dataset\image_1306.png;-0.8221153846153846
1307;1307;.\Image_Dataset\image_1307.png;-0.8221153846153846
1308;1308;.\Image_Dataset\image_1308.png;-0.8173076923076923
1309;1309;.\Image_Dataset\image_1309.png;-0.8173076923076923
1310;1310;.\Image_Dataset\image_1310.png;-0.8173076923076923
1311;1311;.\Image_Dataset\image_1311.png;-0.8173076923076923
1312;1312;.\Image_Dataset\image_1312.png;-0.7740384615384616
1313;1313;.\Image_Dataset\image_1313.png;-0.7740384615384616
1314;1314;.\Image_Dataset\image_1314.png;-0.8076923076923077
1315;1315;.\Image_Dataset\image_1315.png;-0.8076923076923077
1316;1316;.\Image_Dataset\image_1316.png;-0.8028846153846154
1317;1317;.\Image_Dataset\image_1317.png;-0.8076923076923077
1318;1318;.\Image_Dataset\image_1318.png;-0.8028846153846154
1319;1319;.\Image_Dataset\image_1319.png;-0.8028846153846154
1320;1320;.\Image_Dataset\image_1320.png;-0.8269230769230769
1321;1321;.\Image_Dataset\image_1321.png;-0.8269230769230769
1322;1322;.\Image_Dataset\image_1322.png;-0.8221153846153846
1323;1323;.\Image_Dataset\image_1323.png;-0.8221153846153846
1324;1324;.\Image_Dataset\image_1324.png;-0.8461538461538461
1325;1325;.\Image_Dataset\image_1325.png;-0.7836538461538461
1326;1326;.\Image_Dataset\image_1326.png;-0.8269230769230769
1327;1327;.\Image_Dataset\image_1327.png;-0.8221153846153846
1328;1328;.\Image_Dataset\image_1328.png;-0.8413461538461539
1329;1329;.\Image_Dataset\image_1329.png;-0.8461538461538461
1330;1330;.\Image_Dataset\image_1330.png;-0.8461538461538461
1331;1331;.\Image_Dataset\image_1331.png;-0.8461538461538461
1332;1332;.\Image_Dataset\image_1332.png;-0.8605769230769231
1333;1333;.\Image_Dataset\image_1333.png;-0.8605769230769231
1334;1334;.\Image_Dataset\image_1334.png;-0.875
1335;1335;.\Image_Dataset\image_1335.png;-0.875
1336;1336;.\Image_Dataset\image_1336.png;-0.8798076923076923
1337;1337;.\Image_Dataset\image_1337.png;-0.8798076923076923
1338;1338;.\Image_Dataset\image_1338.png;-0.8990384615384616
1339;1339;.\Image_Dataset\image_1339.png;-0.9423076923076923
1340;1340;.\Image_Dataset\image_1340.png;-0.5961538461538461
1341;1341;.\Image_Dataset\image_1341.png;-0.6201923076923077
1342;1342;.\Image_Dataset\image_1342.png;-0.6201923076923077
1343;1343;.\Image_Dataset\image_1343.png;-0.6442307692307692
1344;1344;.\Image_Dataset\image_1344.png;-0.6442307692307692
1345;1345;.\Image_Dataset\image_1345.png;-0.6009615384615384
1346;1346;.\Image_Dataset\image_1346.png;-0.6586538461538461
1347;1347;.\Image_Dataset\image_1347.png;-0.6826923076923077
1348;1348;.\Image_Dataset\image_1348.png;-0.7163461538461539
1349;1349;.\Image_Dataset\image_1349.png;-0.7163461538461539
1350;1350;.\Image_Dataset\image_1350.png;-0.5673076923076923
1351;1351;.\Image_Dataset\image_1351.png;-0.47596153846153844
1352;1352;.\Image_Dataset\image_1352.png;-0.4278846153846154
1353;1353;.\Image_Dataset\image_1353.png;-0.33653846153846156
1354;1354;.\Image_Dataset\image_1354.png;-0.2548076923076923
1355;1355;.\Image_Dataset\image_1355.png;-0.17307692307692313
1356;1356;.\Image_Dataset\image_1356.png;-0.13942307692307687
1357;1357;.\Image_Dataset\image_1357.png;-0.05288461538461542
1358;1358;.\Image_Dataset\image_1358.png;0.07211538461538458
1359;1359;.\Image_Dataset\image_1359.png;0.06730769230769229
1360;1360;.\Image_Dataset\image_1360.png;0.06730769230769229
1361;1361;.\Image_Dataset\image_1361.png;0.024038461538461453
1362;1362;.\Image_Dataset\image_1362.png;0.024038461538461453
1363;1363;.\Image_Dataset\image_1363.png;0.15865384615384626
1364;1364;.\Image_Dataset\image_1364.png;0.1875
1365;1365;.\Image_Dataset\image_1365.png;0.23557692307692313
1366;1366;.\Image_Dataset\image_1366.png;0.34134615384615374
1367;1367;.\Image_Dataset\image_1367.png;0.42307692307692313
1368;1368;.\Image_Dataset\image_1368.png;0.6105769230769231
1369;1369;.\Image_Dataset\image_1369.png;0.7980769230769231
1370;1370;.\Image_Dataset\image_1370.png;0.7788461538461537
1371;1371;.\Image_Dataset\image_1371.png;0.8221153846153846
1372;1372;.\Image_Dataset\image_1372.png;0.8221153846153846
1373;1373;.\Image_Dataset\image_1373.png;0.8269230769230769
1374;1374;.\Image_Dataset\image_1374.png;0.8269230769230769
1375;1375;.\Image_Dataset\image_1375.png;0.8701923076923077
1376;1376;.\Image_Dataset\image_1376.png;0.875
1377;1377;.\Image_Dataset\image_1377.png;0.875
1378;1378;.\Image_Dataset\image_1378.png;0.875
1379;1379;.\Image_Dataset\image_1379.png;0.875
1380;1380;.\Image_Dataset\image_1380.png;0.875
1381;1381;.\Image_Dataset\image_1381.png;0.875
1382;1382;.\Image_Dataset\image_1382.png;0.8653846153846154
1383;1383;.\Image_Dataset\image_1383.png;0.8653846153846154
1384;1384;.\Image_Dataset\image_1384.png;0.8653846153846154
1385;1385;.\Image_Dataset\image_1385.png;0.8653846153846154
1386;1386;.\Image_Dataset\image_1386.png;0.8653846153846154
1387;1387;.\Image_Dataset\image_1387.png;0.5817307692307692
1388;1388;.\Image_Dataset\image_1388.png;0.6298076923076923
1389;1389;.\Image_Dataset\image_1389.png;0.6298076923076923
1390;1390;.\Image_Dataset\image_1390.png;0.5913461538461537
1391;1391;.\Image_Dataset\image_1391.png;0.5913461538461537
1392;1392;.\Image_Dataset\image_1392.png;0.5913461538461537
